#entity id	document	start	end	text	comment
species:ncbi:9606	pmcA2575403	6868	6873	Human	4
species:ncbi:9606	pmcA2575403	6882	6887	Human	4
species:ncbi:12721	pmcA2575403	7479	7482	HIV	4
species:ncbi:1773	pmcA2575403	7692	7696	M.tb	
species:ncbi:1772	pmcA2575403	8005	8017	M. smegmatis	
species:ncbi:1772	pmcA2575403	8022	8034	M. smegmatis	
species:ncbi:1773	pmcA2575403	8079	8094	M. tuberculosis	
species:ncbi:1772	pmcA2575403	8288	8300	M. smegmatis	
species:ncbi:1772	pmcA2575403	8305	8317	M. smegmatis	
species:ncbi:1773	pmcA2575403	8415	8419	M.tb	
species:ncbi:9606	pmcA2575403	10062	10067	human	
species:ncbi:1773	pmcA2575403	10259	10263	M.tb	
species:ncbi:1772	pmcA2575403	10281	10293	M. smegmatis	
species:ncbi:1772	pmcA2575403	10297	10309	M. smegmatis	
species:ncbi:9606	pmcA2575403	10382	10387	human	4
species:ncbi:9606	pmcA2575403	10668	10673	human	4
species:ncbi:9606	pmcA2575403	10802	10807	Human	
species:ncbi:1772	pmcA2575403	10858	10870	M. smegmatis	
species:ncbi:1772	pmcA2575403	11288	11300	M. smegmatis	
species:ncbi:1773	pmcA2575403	11526	11541	M. tuberculosis	4
species:ncbi:1773	pmcA2575403	15139	15154	M. tuberculosis	
species:ncbi:1773	pmcA2575403	16845	16860	M. tuberculosis	
species:ncbi:9606	pmcA2575403	16906	16911	human	
species:ncbi:1773	pmcA2575403	17123	17127	M.tb	
species:ncbi:1772	pmcA2575403	17155	17167	M. smegmatis	
species:ncbi:1773	pmcA2575403	17244	17248	M.tb	
species:ncbi:1772	pmcA2575403	17252	17264	M. smegmatis	
species:ncbi:1773	pmcA2575403	17553	17557	M.tb	
species:ncbi:1772	pmcA2575403	17661	17673	M. smegmatis	
species:ncbi:1764	pmcA2575403	17757	17765	M. avium	
species:ncbi:1773	pmcA2575403	17807	17811	M.tb	
species:ncbi:1773	pmcA2575403	17892	17896	M.tb	
species:ncbi:1772	pmcA2575403	17928	17940	M. smegmatis	
species:ncbi:1773	pmcA2575403	18314	18318	M.tb	
species:ncbi:1772	pmcA2575403	18323	18335	M. smegmatis	
species:ncbi:1773	pmcA2575403	18455	18459	M.tb	
species:ncbi:1764	pmcA2575403	18464	18472	M. avium	
species:ncbi:1772	pmcA2575403	18519	18531	M. smegmatis	
species:ncbi:1773	pmcA2575403	18695	18699	M.tb	
species:ncbi:10090	pmcA2575403	18782	18786	mice	4
species:ncbi:1773	pmcA2575403	18858	18862	M.tb	
species:ncbi:1764	pmcA2575403	18867	18875	M. avium	
species:ncbi:1772	pmcA2575403	19006	19018	M. smegmatis	
species:ncbi:1773	pmcA2575403	19069	19073	M.tb	
species:ncbi:1772	pmcA2575403	19232	19244	M. smegmatis	
species:ncbi:1773	pmcA2575403	19447	19451	M.tb	
species:ncbi:1764	pmcA2575403	19456	19464	M. avium	
species:ncbi:9606	pmcA2575403	19532	19537	human	
species:ncbi:1772	pmcA2575403	19674	19686	M. smegmatis	
species:ncbi:1772	pmcA2575403	19695	19707	M. smegmatis	
species:ncbi:1772	pmcA2575403	19823	19835	M. smegmatis	
species:ncbi:1772	pmcA2575403	20173	20185	M. smegmatis	
species:ncbi:1772	pmcA2575403	20670	20682	M. smegmatis	
species:ncbi:1772	pmcA2575403	20686	20698	M. smegmatis	
species:ncbi:1772	pmcA2575403	20927	20939	M. smegmatis	
species:ncbi:1773	pmcA2575403	21089	21093	M.tb	
species:ncbi:1772	pmcA2575403	21356	21368	M. smegmatis	
species:ncbi:1772	pmcA2575403	21620	21632	M. smegmatis	
species:ncbi:1773	pmcA2575403	21850	21854	M.tb	
species:ncbi:33892	pmcA2575403	21859	21871	M. bovis BCG	
species:ncbi:1773	pmcA2575403	22596	22611	M. tuberculosis	
species:ncbi:1773	pmcA2575403	22740	22744	M.tb	
species:ncbi:1773	pmcA2575403	22828	22832	M.tb	
species:ncbi:1773	pmcA2575403	22989	22993	M.tb	
species:ncbi:1773	pmcA2575403	23979	23983	M.tb	
species:ncbi:1773	pmcA2575403	24683	24687	M.tb	
species:ncbi:1773	pmcA2575403	24803	24807	M.tb	
species:ncbi:1773	pmcA2575403	24877	24881	M.tb	
species:ncbi:1773	pmcA2575403	26408	26412	M.tb	
species:ncbi:1773	pmcA2575403	28009	28013	M.tb	
species:ncbi:1773	pmcA2575403	28304	28308	M.tb	
species:ncbi:1773	pmcA2575403	28623	28627	M.tb	
species:ncbi:1773	pmcA2575403	30687	30691	M.tb	
species:ncbi:9606	pmcA2575403	30737	30742	human	4
species:ncbi:1773	pmcA2575403	31327	31331	M.tb	
species:ncbi:1773	pmcA2575403	31773	31777	M.tb	
species:ncbi:1773	pmcA2575403	31815	31819	M.tb	
species:ncbi:1773	pmcA2575403	32001	32005	M.tb	
species:ncbi:1773	pmcA2575403	32369	32373	M.tb	
species:ncbi:1764	pmcA2575403	32663	32671	M. avium	
species:ncbi:1773	pmcA2575403	33782	33786	M.tb	4
species:ncbi:1772	pmcA2575403	33883	33895	M. smegmatis	
species:ncbi:1773	pmcA2575403	34086	34090	M.tb	
species:ncbi:1772	pmcA2575403	34119	34131	M. smegmatis	
species:ncbi:1773	pmcA2575403	34472	34476	M.tb	4
species:ncbi:1773	pmcA2575403	35275	35279	M.tb	
species:ncbi:1773	pmcA2575403	35891	35895	M.tb	4
species:ncbi:1773	pmcA2575403	36074	36078	M.tb	4
species:ncbi:1772	pmcA2575403	36226	36238	M. smegmatis	4
species:ncbi:1773	pmcA2575403	36655	36659	M.tb	
species:ncbi:33894	pmcA2575403	36661	36684	Mycobacterium africanum	
species:ncbi:1765	pmcA2575403	36686	36705	Mycobacterium bovis	
species:ncbi:1806	pmcA2575403	36710	36731	Mycobacterium microti	
species:ncbi:1773	pmcA2575403	37289	37293	M.tb	
species:ncbi:1773	pmcA2575403	37865	37869	M.tb	
species:ncbi:1773	pmcA2575403	38144	38148	M.tb	
species:ncbi:1773	pmcA2575403	38258	38262	M.tb	
species:ncbi:1769	pmcA2575403	38603	38612	M. leprae	
species:ncbi:10090	pmcA2575403	38919	38923	mice	
species:ncbi:9606	pmcA2575403	39128	39133	human	4
species:ncbi:1773	pmcA2575403	39232	39236	M.tb	
species:ncbi:1352	pmcA2589670	57	78	Streptococcus faecium	4
species:ncbi:1352	pmcA2589670	228	249	Streptococcus faecium	
species:ncbi:1352	pmcA2589670	566	576	S. faecium	
species:ncbi:1352	pmcA2589670	937	958	Streptococcus Faecium	20|4
species:ncbi:1352	pmcA2589670	1446	1466	Streptococcusfaecium	1
species:ncbi:1352	pmcA2589670	1783	1793	S. faecium	
species:ncbi:1351	pmcA2589670	2343	2354	S. faecalis	
species:ncbi:1352	pmcA2589670	2356	2366	S. faecium	
species:ncbi:53345	pmcA2589670	2372	2381	S. durans	
species:ncbi:1352	pmcA2589670	2383	2393	S. faecium	
species:ncbi:1351	pmcA2589670	2620	2631	S. faecalis	
species:ncbi:9606	pmcA2589670	2670	2673	man	
species:ncbi:1352	pmcA2589670	2679	2689	S. faecium	4
species:ncbi:1352	pmcA2589670	2982	2992	S. faecium	4
species:ncbi:1352	pmcA2589670	3421	3431	S. faecium	
species:ncbi:1352	pmcA2589670	6728	6738	S. faecium	
species:ncbi:1352	pmcA2589670	7444	7454	S. FAECIUM	20|4
species:ncbi:1352	pmcA2589670	7620	7630	S. faecium	
species:ncbi:1352	pmcA2589670	9121	9131	S. faecium	
species:ncbi:1352	pmcA2589670	9596	9606	S. faecium	
species:ncbi:1352	pmcA2589670	9742	9763	Streptococcus faecium	4
species:ncbi:1352	pmcA2589670	9930	9940	S. faecium	
species:ncbi:1352	pmcA2589670	10046	10056	S. faecium	
species:ncbi:1352	pmcA2589670	11650	11660	S. faecium	
species:ncbi:1351	pmcA2589670	12347	12358	S. faecalis	
species:ncbi:1352	pmcA2589670	12418	12428	S. faecium	
species:ncbi:1352	pmcA2589670	12694	12704	S. faecium	
species:ncbi:1351	pmcA2589670	12839	12850	S. faecalis	
species:ncbi:1352	pmcA2589670	13021	13031	S. FAECIUM	20|4
species:ncbi:1351	pmcA2589670	14089	14100	S. faecalis	
species:ncbi:1352	pmcA2589670	14105	14115	S. faecium	
species:ncbi:1352	pmcA2589670	14408	14418	S. faecium	
species:ncbi:9986	pmcA2589670	14974	14980	rabbit	4
species:ncbi:1352	pmcA2589670	15146	15156	S. faecium	
species:ncbi:1352	pmcA2589670	15375	15385	S. faecium	4
species:ncbi:1352	pmcA2589670	15615	15625	S. faecium	4
species:ncbi:1280	pmcA2589670	15780	15801	Staphylococcus aureus	
species:ncbi:1351	pmcA2589670	16049	16060	S. faecalis	
species:ncbi:1352	pmcA2589670	16190	16200	S. faecium	4
species:ncbi:1352	pmcA2589670	16287	16297	S. faecium	
species:ncbi:1352	pmcA2589670	16815	16836	Streptococcus faecium	
species:ncbi:1352	pmcA2589670	17289	17309	Streptococcusfaecium	1|4
species:ncbi:9606	pmcA2589670	19286	19291	human	4
species:ncbi:1352	pmcA2589670	19686	19707	Streptococcus faecium	
species:ncbi:1352	pmcA2589670	19866	19886	Streptococcusfaecium	1
species:ncbi:1351	pmcA2589670	19891	19912	Streptococcusfaecalis	1
species:ncbi:1351	pmcA2589670	20443	20454	S. faecalis	
species:ncbi:1351	pmcA2589670	20770	20791	Streptococcusfaecalis	1
species:ncbi:1352	pmcA2589670	20882	20892	S. FAECIUM	20
species:ncbi:9606	pmcA2599109	10847	10850	man	
species:ncbi:9615	pmcA2599109	21400	21404	dogs	
species:ncbi:9606	pmcA2599109	21469	21474	human	
species:ncbi:9913	pmcA2602716	17223	17229	cattle	
species:ncbi:12721	pmcA2602716	35969	35972	HIV	
species:ncbi:9606	pmcA2610030	0	5	Human	4
species:ncbi:9606	pmcA2610030	164	170	humans	
species:ncbi:9606	pmcA2610030	2162	2168	humans	
species:ncbi:9606	pmcA2610030	2375	2380	human	4
species:ncbi:9606	pmcA2610030	11072	11077	human	4
species:ncbi:9606	pmcA2610030	11875	11880	human	4
species:ncbi:1092	pmcA2632666	14205	14224	Chlorobium limicola	
species:ncbi:7215	pmcA2636784	68	78	Drosophila	4
species:ncbi:7215	pmcA2636784	403	406	fly	2|4
species:ncbi:7215	pmcA2636784	3654	3664	Drosophila	4
species:ncbi:7215	pmcA2636784	4736	4741	flies	2
species:ncbi:7215	pmcA2636784	17126	17136	Drosophila	4
species:ncbi:7215	pmcA2636784	22624	22627	fly	2|4
species:ncbi:7215	pmcA2636784	22982	22985	fly	2|4
species:ncbi:7215	pmcA2636784	34281	34291	Drosophila	4
species:ncbi:7215	pmcA2636784	34397	34407	Drosophila	4
species:ncbi:7215	pmcA2636784	39588	39593	flies	2
species:ncbi:7215	pmcA2636784	39692	39697	flies	2
species:ncbi:7215	pmcA2636784	39737	39742	flies	2
species:ncbi:7215	pmcA2636784	40743	40753	Drosophila	4
species:ncbi:9925	pmcA2636784	42628	42632	goat	4
species:ncbi:10090	pmcA2636784	42692	42697	mouse	4
species:ncbi:9925	pmcA2636784	42889	42893	Goat	4
species:ncbi:10090	pmcA2636784	42899	42904	mouse	4
species:ncbi:9925	pmcA2636784	42943	42947	Goat	4
species:ncbi:9986	pmcA2636784	42953	42959	rabbit	4
species:ncbi:10090	pmcA2636784	46441	46446	mouse	4
species:ncbi:10141	pmcA2636784	46502	46512	Guinea pig	4
species:ncbi:9986	pmcA2636784	46566	46572	rabbit	4
species:ncbi:10090	pmcA2636784	46626	46631	mouse	4
species:ncbi:10090	pmcA2636784	46697	46702	mouse	4
species:ncbi:10141	pmcA2636784	46775	46785	Guinea pig	4
species:ncbi:9986	pmcA2636784	46820	46826	Rabbit	4
species:ncbi:10090	pmcA2636784	46840	46845	Mouse	4
species:ncbi:9925	pmcA2636784	46864	46868	goat	4
species:ncbi:3704	pmcA2636784	49502	49513	horseradish	4
species:ncbi:9606	pmcA2636785	436	441	human	4
species:ncbi:9606	pmcA2636785	12055	12060	human	4
species:ncbi:9606	pmcA2636785	13935	13940	human	
species:ncbi:9606	pmcA2636785	16120	16125	Human	4
species:ncbi:9606	pmcA2636785	32117	32122	human	4
species:ncbi:9606	pmcA2636785	39739	39744	human	4
species:ncbi:9031	pmcA2636797	16662	16669	chicken	
species:ncbi:9606	pmcA2652712	1424	1429	human	4
species:ncbi:9989	pmcA2652712	1827	1833	rodent	4
species:ncbi:9606	pmcA2652712	1838	1843	human	4
species:ncbi:10090	pmcA2652712	4543	4548	mouse	4
species:ncbi:10116	pmcA2652712	4553	4556	rat	4
species:ncbi:9606	pmcA2652712	4588	4593	human	4
species:ncbi:10090	pmcA2652712	5202	5207	mouse	4
species:ncbi:10090	pmcA2652712	5678	5682	mice	
species:ncbi:10090	pmcA2652712	6974	6978	mice	
species:ncbi:10090	pmcA2652712	7152	7156	mice	
species:ncbi:10090	pmcA2652712	8706	8710	mice	
species:ncbi:10090	pmcA2652712	9840	9844	mice	
species:ncbi:10090	pmcA2652712	10831	10835	mice	4
species:ncbi:10090	pmcA2652712	11113	11117	mice	
species:ncbi:10090	pmcA2652712	11457	11461	mice	
species:ncbi:10090	pmcA2652712	11614	11618	mice	
species:ncbi:10090	pmcA2652712	12318	12322	mice	
species:ncbi:10090	pmcA2652712	12370	12374	mice	
species:ncbi:10090	pmcA2652712	12410	12414	mice	
species:ncbi:10090	pmcA2652712	12506	12510	mice	
species:ncbi:10090	pmcA2652712	12657	12661	mice	
species:ncbi:10090	pmcA2652712	12937	12941	mice	
species:ncbi:10090	pmcA2652712	13057	13062	mouse	
species:ncbi:10090	pmcA2652712	13209	13213	mice	
species:ncbi:10090	pmcA2652712	13463	13467	mice	
species:ncbi:10090	pmcA2652712	13854	13858	mice	
species:ncbi:10090	pmcA2652712	14974	14978	mice	
species:ncbi:10090	pmcA2652712	15400	15404	mice	
species:ncbi:10090	pmcA2652712	15530	15534	mice	
species:ncbi:10090	pmcA2652712	15599	15603	mice	
species:ncbi:10090	pmcA2652712	15747	15751	mice	
species:ncbi:10090	pmcA2652712	16030	16034	mice	
species:ncbi:10090	pmcA2652712	16125	16129	mice	
species:ncbi:10090	pmcA2652712	16257	16261	mice	
species:ncbi:10090	pmcA2652712	16782	16786	mice	
species:ncbi:10090	pmcA2652712	16845	16849	mice	
species:ncbi:10090	pmcA2652712	16978	16982	mice	
species:ncbi:10090	pmcA2652712	17116	17120	mice	
species:ncbi:10090	pmcA2652712	17493	17497	mice	
species:ncbi:10090	pmcA2652712	18318	18322	mice	
species:ncbi:10116	pmcA2652712	22676	22679	rat	
species:ncbi:10116	pmcA2652712	22739	22743	rats	
species:ncbi:10116	pmcA2652712	22833	22837	rats	
species:ncbi:10116	pmcA2652712	23050	23054	rats	
species:ncbi:10116	pmcA2652712	23412	23416	rats	
species:ncbi:10116	pmcA2652712	24429	24433	rats	
species:ncbi:9606	pmcA2652712	24704	24709	human	4
species:ncbi:9606	pmcA2652712	24863	24868	human	4
species:ncbi:9606	pmcA2652712	24924	24929	human	4
species:ncbi:9606	pmcA2652712	25142	25147	human	4
species:ncbi:9606	pmcA2652712	25411	25416	human	4
species:ncbi:9606	pmcA2652712	25746	25751	human	4
species:ncbi:9606	pmcA2652712	26014	26019	human	4
species:ncbi:9606	pmcA2652712	26062	26067	human	4
species:ncbi:9989	pmcA2652712	26185	26191	rodent	4
species:ncbi:9606	pmcA2652712	26250	26255	human	4
species:ncbi:9606	pmcA2652712	26753	26758	human	
species:ncbi:10090	pmcA2652712	27422	27426	mice	
species:ncbi:10116	pmcA2652712	28561	28564	rat	4
species:ncbi:9989	pmcA2652712	28916	28922	rodent	4
species:ncbi:9606	pmcA2652712	29043	29048	human	4
species:ncbi:10116	pmcA2652712	31040	31044	rats	
species:ncbi:10090	pmcA2652712	32188	32192	mice	
species:ncbi:10116	pmcA2652712	32416	32419	rat	
species:ncbi:10090	pmcA2652712	32826	32830	mice	
species:ncbi:10090	pmcA2652712	33104	33108	mice	
species:ncbi:10090	pmcA2652712	33153	33157	mice	
species:ncbi:10090	pmcA2652712	34877	34881	mice	
species:ncbi:10090	pmcA2652712	34951	34955	mice	
species:ncbi:10090	pmcA2652712	35465	35469	mice	
species:ncbi:10116	pmcA2652712	35495	35499	rats	
species:ncbi:10090	pmcA2652712	35830	35834	mice	
species:ncbi:10116	pmcA2652712	35885	35889	rats	
species:ncbi:10090	pmcA2652712	36424	36428	mice	
species:ncbi:10090	pmcA2652712	36983	36988	mouse	
species:ncbi:10116	pmcA2652712	37795	37814	Sprague-Dawley rats	
species:ncbi:9986	pmcA2652712	38881	38887	rabbit	4
species:ncbi:10090	pmcA2652712	38914	38919	mouse	
species:ncbi:10141	pmcA2652712	38956	38966	guinea pig	4
species:ncbi:9986	pmcA2652712	38997	39003	rabbit	4
species:ncbi:9925	pmcA2652712	39034	39038	goat	4
species:ncbi:9925	pmcA2652712	39069	39073	goat	4
species:ncbi:9986	pmcA2652712	39108	39114	rabbit	4
species:ncbi:9986	pmcA2652712	39143	39149	rabbit	4
species:ncbi:9986	pmcA2652712	39179	39185	rabbit	4
species:ncbi:9925	pmcA2652712	39217	39221	goat	4
species:ncbi:10090	pmcA2652712	39253	39258	mouse	4
species:ncbi:10090	pmcA2652712	39293	39298	mouse	4
species:ncbi:9986	pmcA2652712	39328	39334	rabbit	4
species:ncbi:10090	pmcA2652712	39367	39372	mouse	4
species:ncbi:10090	pmcA2652712	39405	39410	mouse	4
species:ncbi:9986	pmcA2652712	39446	39452	rabbit	4
species:ncbi:10090	pmcA2652712	39482	39487	mouse	4
species:ncbi:9986	pmcA2652712	39514	39520	rabbit	4
species:ncbi:9986	pmcA2652712	39555	39561	rabbit	4
species:ncbi:9793	pmcA2652712	39949	39955	donkey	4
species:ncbi:10090	pmcA2652712	40681	40685	mice	
species:ncbi:10116	pmcA2652712	40916	40919	rat	4
species:ncbi:10116	pmcA2652712	41480	41483	rat	4
species:ncbi:10116	pmcA2652712	41693	41712	Sprague Dawley rats	
species:ncbi:10116	pmcA2652712	44091	44095	rats	
species:ncbi:9606	pmcA2652712	44784	44789	Human	4
species:ncbi:9606	pmcA2652712	45051	45056	human	4
species:ncbi:1280	pmcA2658668	65	86	Staphylococcus aureus	
species:ncbi:1280	pmcA2658668	133	154	Staphylococcus aureus	
species:ncbi:1280	pmcA2658668	805	814	S. aureus	
species:ncbi:1280	pmcA2658668	1569	1578	S. aureus	
species:ncbi:1280	pmcA2658668	2048	2057	S. aureus	
species:ncbi:1280	pmcA2658668	8080	8089	S. aureus	4
species:ncbi:1283	pmcA2658668	8168	8183	S. haemolyticus	
species:ncbi:1282	pmcA2658668	8185	8199	S. epidermidis	
species:ncbi:29385	pmcA2658668	8204	8220	S. saprophyticus	
species:ncbi:1402	pmcA2658668	8397	8419	Bacillus licheniformis	
species:ncbi:138119	pmcA2658668	8430	8462	Desulfitobacterium hafniense Y51	
species:ncbi:511693	pmcA2658668	8655	8674	E. coli strain BL21	
species:ncbi:511693	pmcA2658668	23053	23065	E. coli BL21	
species:ncbi:4932	pmcA2658668	23262	23267	yeast	
species:ncbi:562	pmcA2658668	25810	25817	E. coli	4
species:ncbi:1280	pmcA2658668	25818	25827	S. aureus	4
species:ncbi:9606	pmcA280693	26	31	human	4
species:ncbi:9606	pmcA280693	446	451	human	4
species:ncbi:9606	pmcA280693	1286	1291	human	4
species:ncbi:9606	pmcA280693	2068	2073	human	
species:ncbi:10116	pmcA280693	2075	2078	rat	
species:ncbi:10090	pmcA280693	2080	2085	mouse	
species:ncbi:8355	pmcA280693	2091	2105	Xenopus laevis	
species:ncbi:7227	pmcA280693	2148	2171	Drosophila melanogaster	4
species:ncbi:9913	pmcA280693	2210	2220	Bos taurus	
species:ncbi:8364	pmcA280693	2222	2240	Xenopus tropicalis	
species:ncbi:7955	pmcA280693	2242	2251	Zebrafish	
species:ncbi:8090	pmcA280693	2253	2268	Orzzias latipes	0
species:ncbi:7091	pmcA280693	2270	2281	Bombyx mori	
species:ncbi:8255	pmcA280693	2286	2309	Paralichthys olivaceous	
species:ncbi:9606	pmcA280693	2348	2353	human	4
species:ncbi:9606	pmcA280693	2920	2925	human	4
species:ncbi:8355	pmcA280693	3026	3040	Xenopus laevis	4
species:ncbi:9606	pmcA280693	3379	3384	human	4
species:ncbi:9606	pmcA280693	3393	3398	human	4
species:ncbi:9606	pmcA280693	3730	3735	human	4
species:ncbi:7227	pmcA280693	5274	5297	Drosophila melanogaster	4
species:ncbi:10090	pmcA280693	5956	5965	nude mice	
species:ncbi:9606	pmcA280693	6193	6198	human	4
species:ncbi:9606	pmcA280693	6587	6592	human	
species:ncbi:9606	pmcA280693	6698	6703	human	4
species:ncbi:9606	pmcA280693	7096	7101	human	4
species:ncbi:9606	pmcA280693	9916	9921	human	4
species:ncbi:10090	pmcA280693	19803	19812	nude mice	
species:ncbi:9606	pmcA280693	20676	20681	human	4
species:ncbi:9606	pmcA280693	21220	21225	Human	4
species:ncbi:9606	pmcA280693	22062	22067	human	4
species:ncbi:9606	pmcA280693	22151	22156	human	4
species:ncbi:9606	pmcA280693	22302	22307	human	4
species:ncbi:9606	pmcA280693	23357	23362	Human	4
species:ncbi:9606	pmcA280693	24642	24647	human	4
species:ncbi:10090	pmcA320464	34	39	mouse	4
species:ncbi:9606	pmcA320464	340	345	human	4
species:ncbi:10090	pmcA320464	556	561	mouse	
species:ncbi:9606	pmcA320464	566	569	man	
species:ncbi:10090	pmcA320464	820	825	mouse	
species:ncbi:9606	pmcA320464	1521	1526	human	4
species:ncbi:10090	pmcA320464	1740	1745	mouse	
species:ncbi:9606	pmcA320464	1750	1753	man	
species:ncbi:9606	pmcA320464	2266	2271	human	4
species:ncbi:10090	pmcA320464	2812	2817	mouse	4
species:ncbi:10090	pmcA320464	2825	2830	Mouse	4
species:ncbi:10090	pmcA320464	3017	3022	mouse	
species:ncbi:10090	pmcA320464	3488	3493	mouse	4
species:ncbi:10090	pmcA320464	3553	3558	mouse	4
species:ncbi:10090	pmcA320464	3631	3636	Mouse	4
species:ncbi:10090	pmcA320464	3981	3986	mouse	4
species:ncbi:10090	pmcA320464	4556	4561	mouse	4
species:ncbi:10090	pmcA320464	4598	4603	mouse	4
species:ncbi:10090	pmcA320464	4686	4691	mouse	4
species:ncbi:9606	pmcA320464	4776	4781	human	4
species:ncbi:9606	pmcA320464	4825	4830	human	4
species:ncbi:10090	pmcA320464	5076	5081	mouse	4
species:ncbi:10090	pmcA320464	5377	5382	mouse	4
species:ncbi:10090	pmcA320464	5447	5452	mouse	
species:ncbi:9606	pmcA320464	5856	5861	human	4
species:ncbi:10090	pmcA320464	5975	5980	mouse	4
species:ncbi:10090	pmcA320464	6358	6363	mouse	4
species:ncbi:9606	pmcA320464	6539	6544	human	
species:ncbi:10090	pmcA320464	6549	6554	mouse	
species:ncbi:10090	pmcA320464	6790	6795	mouse	4
species:ncbi:9606	pmcA320464	7350	7355	human	4
species:ncbi:10090	pmcA320464	7667	7672	mouse	4
species:ncbi:10090	pmcA320464	8055	8060	mouse	4
species:ncbi:10090	pmcA320464	8324	8329	mouse	4
species:ncbi:10090	pmcA320464	9002	9007	mouse	4
species:ncbi:10090	pmcA320464	9035	9040	mouse	4
species:ncbi:9606	pmcA320464	9084	9089	human	4
species:ncbi:10090	pmcA320464	9383	9388	mouse	4
species:ncbi:10090	pmcA320464	9440	9445	mouse	4
species:ncbi:9606	pmcA320464	10825	10830	human	4
species:ncbi:10090	pmcA320464	10835	10840	mouse	4
species:ncbi:10090	pmcA320464	10917	10922	mouse	4
species:ncbi:10090	pmcA320464	11232	11237	mouse	4
species:ncbi:9606	pmcA320464	11450	11455	human	4
species:ncbi:10090	pmcA320464	11460	11465	mouse	4
species:ncbi:10090	pmcA320464	15973	15978	mouse	4
species:ncbi:10090	pmcA320464	17584	17589	Mouse	
species:ncbi:9606	pmcA320464	17670	17675	Human	
species:ncbi:10090	pmcA320464	17727	17732	mouse	4
species:ncbi:9606	pmcA320464	17737	17742	human	4
species:ncbi:10090	pmcA320464	18329	18334	mouse	4
species:ncbi:10090	pmcA320464	18368	18373	mouse	4
species:ncbi:10090	pmcA320464	18534	18539	mouse	4
species:ncbi:9606	pmcA320464	19008	19013	human	4
species:ncbi:10090	pmcA320464	19089	19094	mouse	4
species:ncbi:10090	pmcA320464	19319	19324	mouse	4
species:ncbi:9606	pmcA320464	19360	19365	human	4
species:ncbi:10090	pmcA320464	19468	19473	mouse	4
species:ncbi:9606	pmcA320464	19478	19483	human	4
species:ncbi:9606	pmcA320464	19873	19878	human	4
species:ncbi:9606	pmcA320464	19998	20003	human	4
species:ncbi:10090	pmcA320464	20008	20013	mouse	4
species:ncbi:10090	pmcA320464	20357	20362	mouse	4
species:ncbi:9606	pmcA320464	20749	20754	human	4
species:ncbi:10090	pmcA320464	20932	20937	mouse	4
species:ncbi:9940	pmcA324075	233	238	sheep	4
species:ncbi:9940	pmcA324075	1434	1439	sheep	4
species:ncbi:9940	pmcA324075	4580	4585	sheep	4
species:ncbi:9940	pmcA324075	4928	4933	sheep	4
species:ncbi:9940	pmcA324075	4999	5004	sheep	4
species:ncbi:9940	pmcA324075	5096	5101	sheep	4
species:ncbi:9940	pmcA324075	5357	5362	sheep	4
species:ncbi:9940	pmcA324075	5416	5421	sheep	4
species:ncbi:9940	pmcA324075	5486	5491	sheep	4
species:ncbi:9940	pmcA324075	5614	5619	sheep	4
species:ncbi:9940	pmcA324075	8537	8542	sheep	4
species:ncbi:9940	pmcA324075	8971	8976	sheep	4
species:ncbi:9940	pmcA324075	9077	9082	sheep	4
species:ncbi:9940	pmcA324075	9248	9253	sheep	4
species:ncbi:9940	pmcA324075	10387	10392	sheep	4
species:ncbi:9940	pmcA324075	10887	10892	sheep	4
species:ncbi:9940	pmcA324075	11846	11851	sheep	4
species:ncbi:9940	pmcA324075	13210	13215	sheep	4
species:ncbi:9940	pmcA324075	13253	13258	sheep	4
species:ncbi:9940	pmcA324075	15164	15169	sheep	4
species:ncbi:9940	pmcA324075	16775	16780	sheep	4
species:ncbi:9940	pmcA324075	17935	17940	sheep	4
species:ncbi:9940	pmcA324075	18437	18442	sheep	4
species:ncbi:9940	pmcA324075	19731	19736	sheep	4
species:ncbi:9940	pmcA324075	19989	19994	sheep	4
species:ncbi:9940	pmcA324075	20499	20504	sheep	4
species:ncbi:9940	pmcA324075	21386	21391	sheep	4
species:ncbi:9940	pmcA324075	22708	22713	sheep	4
species:ncbi:10508	pmcA324075	22850	22860	adenovirus	4
species:ncbi:9940	pmcA324075	24405	24410	sheep	4
species:ncbi:9606	pmcA324075	26328	26333	Human	4
species:ncbi:10116	pmcA327937	1938	1941	rat	4
species:ncbi:10090	pmcA327937	2051	2056	mouse	4
species:ncbi:7215	pmcA327937	2070	2080	Drosophila	4
species:ncbi:10535	pmcA327937	3083	3093	adenovirus	4
species:ncbi:9913	pmcA327937	6687	6693	bovine	4
species:ncbi:10090	pmcA327937	14505	14510	mouse	4
species:ncbi:9913	pmcA327937	15642	15648	bovine	4
species:ncbi:9913	pmcA327937	15749	15755	bovine	4
species:ncbi:9606	pmcA327937	16434	16439	human	4
species:ncbi:9913	pmcA327937	22228	22234	bovine	4
species:ncbi:10359	pmcA328326	3697	3718	human cytomegalovirus	
species:ncbi:10870	pmcA328326	5783	5800	bacteriophage M13	
species:ncbi:10870	pmcA328326	14858	14875	bacteriophage M13	
species:ncbi:4932	pmcA328328	42	47	yeast	4
species:ncbi:4932	pmcA328328	204	209	yeast	4
species:ncbi:9606	pmcA328328	446	451	human	4
species:ncbi:4932	pmcA328328	746	751	yeast	4
species:ncbi:4932	pmcA328328	1372	1377	yeast	4
species:ncbi:9606	pmcA328328	1613	1618	human	4
species:ncbi:9606	pmcA328328	1847	1852	human	4
